entity_id,razao_social,cnpj_8,municipio,raio_200km,gap_reason
350,SECRETARIA DA EDUCACAO DE TROMBUDO CENTRAL,30689963,TROMBUDO CENTRAL,True,no_matched_active_bid
1920,"AGENCIA REGULADORA DE SANEAMENTO, ILUMINACAO PUBLICA E MOBILIDADE - AGR TUBARAO",10157678,TUBARAO,False,no_matched_active_bid
1975,ASSOCIACAO DE DESPORTO AMADOR,17063588,TUBARAO,False,no_matched_active_bid
1682,CAMARA MUNICIPAL DE TUBARAO,83811307,TUBARAO,False,no_matched_active_bid
2011,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DOS MUNICIPIOS DA AMUREL-CIM-AMUREL,28692509,TUBARAO,False,no_matched_active_bid
2082,FUNDACAO MUNICIPAL DE CULTURA DE TUBARAO,41102337,TUBARAO,False,no_matched_active_bid
1951,FUNDACAO MUNICIPAL DE DESENVOLVIMENTO SOCIAL DE TUBARAO,13659950,TUBARAO,False,no_matched_active_bid
1954,FUNDACAO MUNICIPAL DE ESPORTE DE TUBARAO,13660914,TUBARAO,False,no_matched_active_bid
1953,FUNDACAO MUNICIPAL DE MEIO AMBIENTE,13660803,TUBARAO,False,no_matched_active_bid
1952,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13660767,TUBARAO,False,no_matched_active_bid
1677,FUNDACAO MUNICIPAL PARA O DESENVOLV SOC COMUNITARIO,83707067,TUBARAO,False,no_matched_active_bid
2012,FUNDO MUNICIPAL DE SEGURANCA E TRANSITO URBANO - FMT,28841549,TUBARAO,False,no_matched_active_bid
1525,SECRETARIA DE EDUCACAO,63555763,TUBARAO,False,no_matched_active_bid
1957,SECRETARIA DE SEGURANCA E PATRIMONIO,14496623,TUBARAO,False,no_matched_active_bid
1870,SECRETARIA MUNICIPAL DE EDUCACAO CULTURA E ESPORTES,06076141,TUBARAO,False,no_matched_active_bid
1800,CAMARA MUNICIPAL DE VEREADORES DE TUNAPOLIS,03063493,TUNAPOLIS,False,no_matched_active_bid
1492,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES",60007757,TUNAPOLIS,False,no_matched_active_bid
542,CONSELHO DA COMUNIDADE DA COMARCA DE TURVO,34940674,TURVO,True,no_matched_active_bid
539,CONSORCIO INTERMUNICIPAL DE ASSISTENCIA SOCIAL E SAUDE,21938445,TURVO,True,no_matched_active_bid
541,CONSORCIO INTERMUNICIPAL DE INFRAESTRUTURA RODOVIARIA DA AMESC - CINFRA,32113845,TURVO,True,no_matched_active_bid
540,SECRETARIA DE EDUCACAO DE TURVO SC,30721218,TURVO,True,no_matched_active_bid
537,TURVO CAMARA DE VEREADORES,80990294,TURVO,True,no_matched_active_bid
1785,CAMARA MUNICIPAL DE VEREADORES DE UNIAO DO OESTE,02323196,UNIAO DO OESTE,False,no_matched_active_bid
1509,"SECRETARIA MUNICIPAL DA EDUCACAO, CULTURA, ESPORTES E TURISMO DE UNIAO DO OESTE - SC",61576700,UNIAO DO OESTE,False,no_matched_active_bid
1538,SERVICO AUTONOMO DE AGUA E ESGOTO-SAMAE,74101049,UNIAO DO OESTE,False,no_matched_active_bid
280,CAMARA MUNICIPAL DE URUBICI,95991386,URUBICI,True,no_matched_active_bid
278,SECRETARIA MUNICIPAL DA EDUCACAO - FUNDEB,64719336,URUBICI,True,no_matched_active_bid
394,CAMARA DE VEREADORES DE URUPEMA,78493467,URUPEMA,True,no_matched_active_bid
354,CAMARA MUNICIPAL DE URUSSANGA,00811276,URUSSANGA,True,no_matched_active_bid
356,FUNDACAO AMBIENTAL MUNICIPAL DE URUSSANGA,18535149,URUSSANGA,True,no_matched_active_bid
351,FUNDACAO EDUCACIONAL E CULTURAL DE URUSSANGA,79314720,URUSSANGA,True,no_matched_active_bid
357,SECRETARIA MUNICIPAL DE EDUCACAO DE URUSSANGA,30923281,URUSSANGA,True,no_matched_active_bid
353,SERVICO AUTONOMO MUNICIPAL DE AGUA E ESGOTO,86532520,URUSSANGA,True,no_matched_active_bid
1782,AUTARQUIA MUNICIPAL VARGEAO PREVI,02309692,VARGEAO,False,no_matched_active_bid
1809,AUTARQUIA VARGEAO ASSIMED,03369757,VARGEAO,False,no_matched_active_bid
1502,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES.",61017939,VARGEAO,False,no_matched_active_bid
1147,CAMARA MUNICIPAL DE VEREADORES DE VARGEM,00533641,VARGEM,False,no_matched_active_bid
1145,FUNDACAO CULTURAL DE VARGEM,59323438,VARGEM,False,no_matched_active_bid
1146,MUNICIPIO DE VARGEM,95995130,VARGEM,False,no_matched_active_bid
1149,"SECRETARIA MUNICIPAL DE EDUCACAO, CULTURA E ESPORTES DE VARGEM",31353534,VARGEM,False,no_matched_active_bid
1148,SERVICO AUTONOMO DE AGUA E ESGOTO - SAMAE,07399057,VARGEM,False,no_matched_active_bid
141,CAMARA DE VEREADORES DO MUNICIPIO DE VIDAL RAMOS,16537849,VIDAL RAMOS,True,no_matched_active_bid
140,FUNDACAO MUNICIPAL DO MEIO AMBIENTE-FUNDEMA,11099537,VIDAL RAMOS,True,no_matched_active_bid
142,SECRETARIA DA EDUCACAO DE VIDAL RAMOS SC,30889822,VIDAL RAMOS,True,no_matched_active_bid
1201,COMISSAO ESPECIAL DE ORGANIZACAO E PROMOCAO DA VIDEIRAFEST,08751254,VIDEIRA,False,no_matched_active_bid
1202,CONSORCIO PUBLICO INTERFEDERATIVO DE SAUDE DO ALTO VALE DO RIO DO PEIXE - CISAMARP,11023771,VIDEIRA,False,no_matched_active_bid
1199,CORAL MUNICIPAL INFANTO-JUVENIL DO-RE-MI,01892527,VIDEIRA,False,no_matched_active_bid
1198,CORAL MUNICIPAL 'VOZES DE VIDEIRA',01892525,VIDEIRA,False,no_matched_active_bid
1196,FUNDACAO MUNICIPAL DE ESPORTES DE VIDEIRA,95994059,VIDEIRA,False,no_matched_active_bid
1197,FUNDO DE APOSENTADORIA - FAP.,00365702,VIDEIRA,False,no_matched_active_bid
1200,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS DO MUNICIPIO DE VIDEIRA,05002371,VIDEIRA,False,no_matched_active_bid
1204,SECRETARIA MUNICIPAL DE EDUCACAO DE VIDEIRA,29982201,VIDEIRA,False,no_matched_active_bid
1203,VIDEIRAFEST,12116634,VIDEIRA,False,no_matched_active_bid
460,SECRETARIA MUNICIPAL DE EDUCACAO DE VITOR MEIRELES,30619186,VITOR MEIRELES,True,no_matched_active_bid
459,VITOR MEIRELES CAMARA DE VEREADORES,79373460,VITOR MEIRELES,True,no_matched_active_bid
415,FUNDO DE APOSENTADORIA E PENSAO,05285778,WITMARSUM,True,no_matched_active_bid
416,"SECRETARIA DE EDUCACAO, CULTURA E ESPORTE DE WITMARSUM",30689757,WITMARSUM,True,no_matched_active_bid
414,WITMARSUM CAMARA DE VEREADORES,83485425,WITMARSUM,True,no_matched_active_bid
1685,CAMARA MUNICIPAL DE XANXERE,83828285,XANXERE,False,no_matched_active_bid
1480,CONSORCIO INTERMUNICIPAL MULTIFINALITARIO DA REGIAO DA AMAI - CIM AMAI,43109606,XANXERE,False,no_matched_active_bid
1548,FUNDACAO EDUCACIONAL DOS MUNICIPIOS DO ALTO IRANI,78480944,XANXERE,False,no_matched_active_bid
2017,SECRETARIA MUNICIPAL DE EDUCACAO DE XANXERE,30068858,XANXERE,False,no_matched_active_bid
1316,CAMARA MUNICIPAL DE VEREADORES DE XAVANTINA SC,09006402,XAVANTINA,False,no_matched_active_bid
1317,"SECRETARIA DA EDUCACAO, CULTURA E ESPORTES",30475406,XAVANTINA,False,no_matched_active_bid
1335,CAMARA MUNICIPAL DE VEREADORES DE XAXIM,78501053,XAXIM,False,no_matched_active_bid
1338,SECRETARIA MUNICIPAL DA EDUCACAO DE XAXIM,30289298,XAXIM,False,no_matched_active_bid
1337,XAXIM PREVI,01244418,XAXIM,False,no_matched_active_bid
1925,CAMARA MUNICIPAL DE VEREADORES DE ZORTEA,10564489,ZORTEA,False,no_matched_active_bid
1972,FUNDACAO EDUCACIONAL E CULTURAL ZORTEIA,16666610,ZORTEA,False,no_matched_active_bid
1748,MUNICIPIO DE ZORTEA,01612387,ZORTEA,False,no_matched_active_bid
1501,SECRETARIA MUNICIPAL DE EDUCACAO DE ZORTEA,60701020,ZORTEA,False,no_matched_active_bid
