source_id,objeto,orgao_cnpj,orgao_nome,uf,municipio,data_encerramento,link_oficial,ranking,ranking_score,ranking_confianca,motivo,fatores_positivos
sc-58132,"Aquisição de itens descartáveis, por meio de Dispensa de Licitação, para atendimento da demanda da Gerência de Bens Regulares – GEBER.",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58132,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59346,Aquisição de 05 veículos automotores para o Instituto do Meio Ambiente de Santa Catarina.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59346,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59756,"Alienação onerosa de leite in natura, de propriedade da Epagri – Estação Experimental de Campos Novos/SC, conforme especificações abaixo listadas, detalhadas no memorial descritivo do ANEXO I",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59756,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58571,Contratação de serviços técnicos especializados para a elaboração de Projeto Executivo de Arquitetura e Design de Interiores do auditório e da sala de podcast da sede do Imetro-SC em São José/SC. O pr,,Instituto de Metrologia de Santa Catarina - IMETRO/SC,SC,,,https://compras.sc.gov.br/editais/58571,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59117,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS DE ENGENHARIA PARA A EXECUÇÃO DE VIADUTO DO KM 30+820 AO KM 30+960, NA RODOVIA SC-451, TRECHO: FREI ROGÉRIO – FRAIBURGO, COM EXTENSÃO D",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59117,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59551,"Registro de Preços para futura e eventual aquisição de brocas compatíveis com o drill da Aesculap, para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59551,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59198,"Registro de Preços para futura e eventual contratação de serviços de   sonorização, iluminação, montagem de estruturas em alumínio e serviços correlatos destinados à realização das etapas do Festival ",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59198,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59505,"Aquisição  de  equipamentos  elétricos  profissionais, sendo  01  (uma)  serra  mármore  1500W  220V,  01  (uma)  serra  circular  2000W  220V  e  01  (um)  nível laser   profissional   3D   com   ace",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59505,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59372,"Aquisição de materiais de pintura, incluindo tintas, esmaltes, seladores, massas, fitas e ferramentas auxiliares, destinados ao atendimento das demandas de manutenção predial e execução de pintura de ",,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,SC,,,https://compras.sc.gov.br/editais/59372,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59168,"Registro   de  preços   para  futura  e  eventual  aquisição de medicamentos,  suplemento alimentar e produtos para saúde, por Dispensa de Licitação, para atendimento da demanda de ordens   judiciais ",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59168,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59367,"Aquisição   emergencial   de  produto   importado  –  Item  1  –  Canabidiol   600mg, THC<0,3%,  1:100,  frasco  30ml  –BISALIV  POWER  FULL  –  NABIX  e  Item  2  –  THC  20mg/ml,  CBD 1mg/ml,  20:1,",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59367,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59079,"Aquisição de tinta para piso na cor cinza, para uso no galpão da Secretaria de Estado da Administração (SEA), localizado no município de Palhoça.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59079,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58535,"Contratação do Professor Ricardo Hack para ministrar o Curso de Gestão de Bens Imóveis, com carga horária de 16 horas-aula, que acontecerá no período de 27/04 a 06/05 de  forma  online  síncrona.",,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/58535,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58843,"Registro de preços para futura e eventual aquisição de Órteses, Próteses e Materiais Especiais (OPME), por Dispensa de Licitação, para atendimento da demanda da Superintendência dos Hospitais Públicos",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58843,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58930,Aquisição de licença de software - Power BI Premium e Power BI Pro,,Procuradoria Geral do Estado de Santa Catarina - PGE,SC,,,https://compras.sc.gov.br/editais/58930,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58766,"VENTILADOR   INDUSTRIAL, Oscilante  de  parede,  inclinação  vertical,  controle  de  velocidade  – Tensão 220V – Potência 147 watts – Diâmetro entre 60cm e 80cm – 3 a 6 pás - material Aço - Cor Preto",,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/58766,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59500,"Solicitação de aquisição de TRATOR – Tipo: micro Motor, diesel Potência, mínimo 14cv – Características adicionais, engate para puxar carreta, por meio de compra direta, para atendimento de demanda do ",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59500,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59129,"Aquisição de 02 (duas) unidades de placas de vídeo de alto desempenho, modelo NVIDIA RTX 5080 ou superior, bem como 01 (uma) fonte de alimentação de potência 1000 Watts, compatível com os demais equip",,Polícia Civil - PC,SC,,,https://compras.sc.gov.br/editais/59129,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59926,"Contratação  de  empresa especializada   na   prestação   de   serviços   de cuidador para a UDESC Joinville pelo período de 12 (doze)meses. Exclusivo CCT, de acordo com   resultado   da   Cotação   E",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59926,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59607,"Registro de preços para futura e eventual aquisição de medicamentos e produtos à base de cannabis, por Dispensa de Licitação, para atendimento da demanda de ordensjudiciais da Gerência de Bens Judicia",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59607,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59971,"Pagamento da inscrição do Técnico Universitário Douglas Maia Salvador no X Congresso de Gestão Tributária na Administração Pública – GTAP, a ser realizado em Salvador/BA, no   período   de   08   e   ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59971,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59425,"Registro de preços para futura e eventual aquisição de Órteses, Próteses e Materiais Especiais (OPME), por Dispensa de Licitação, para atendimento da demanda das Unidades Hospitalares da Secretaria de",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59425,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59396,Aquisição de refrigeradores (geladeiras) de linha doméstica para as unidades da Superintendência Regional do Planalto Norte (SR08),,Secretaria de Estado de Justiça e Reintegração Social - SEJURI,SC,,,https://compras.sc.gov.br/editais/59396,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59774,"Aquisição de mobiliário para a Secretaria de Estado da Assistência Social, Mulher e Família",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59774,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59784,"Registro de preços para futura e eventual aquisição de medicamentos por Dispensa de Licitação, para atendimento da demanda da Gerência de Bens Regulares – GEBER.",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59784,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59418,"Pagamento de inscrição da Profa. Dra. Luciane Mulazani dos Santos para participar do evento: “20th Annual International Conference on Mathematics: Teaching, Theory & Applications”, que irá ocorrer no ",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59418,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59099,"Registro de Preços para futura e eventual aquisição de órteses, próteses e materiais especiais com cedência de equipamentos/materiais em regime de comodato para a Secretaria de Estado da Saúde.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59099,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59502,"A presente dispensa eletrônica tem por objeto a aquisição de (200 unidades) de kit de teclado e mouse com fio, que deverão ser compostos por teclado com conexão USB, padrão ABNT2, e mouse óptico com c",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59502,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59650,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A EXECUÇÃO DE OBRA DE REFORMA DAS INSTALAÇÕES ELÉTRICAS E DE CABEAMENTO ESTRUTURADO DO EDIFÍCIO SEDE DA SECRETARIA DE ESTADO DA ASSISTÊNCIA SOCIAL, MULHER E F",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59650,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58377,"Contratação da profissional externa (doutora) Marcia Zanievicz da Silva para participação como membro de banca examinadora de defesa de dissertação do Mestrado Profissional em Administração, no dia 25",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58377,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58389,Registro de Preços para futura e eventual aquisição de materiais de laboratório (discos para antibiograma) para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58389,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58296,"Aquisição de veículos zero quilômetro, por meio do sistema de registro de preços, para o Tribunal de Contas do Estado de Santa Catarina.",,Tribunal de Contas do Estado de Santa Catarina - TCE,SC,,,https://compras.sc.gov.br/editais/58296,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59819,"Aquisição  de  01  (uma)  fragmentadora  de  papel  com  capacidade  mínima  de fragmentação de 150 folhas por vez, destinada ao atendimento das necessidades do Arquivo Central da SIE/SC.",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59819,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59216,"Contratação de pareceristas membro de comissão julgadora para composição da Comissão Autônoma de Seleção do Edital Prêmio Catarinense de Cinema, edição 2025, nº 125/2025",,Fundação Catarinense de Cultura - FCC,SC,,,https://compras.sc.gov.br/editais/59216,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59179,"Contratação  de  profissional  para  ministrar  oficia  ""Editora  Ébria —off”, de 04 a 08/05/26, no DAV/CEART/UDESC. Programa de   Extensão   Sala   de   Leitura   –Sala   de   Escuta (PAEX). Público-",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59179,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59123,Registro de preços para futura e eventual aquisição de medicamentos para atendimento de demandas judiciais para a Secretaria de Estado da Saúde.,,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/59123,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59116,"CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS DE ENGENHARIA PARA A EXECUÇÃO OBRA DE RESTAURAÇÃO COM AUMENTO DE CAPACIDADE DA RUA DONA FRANCISCA – SEGMENTO 1, TRECHO RUA DONA FRANCIS",,Secretaria de Estado da Infraestrutura e Mobilidade - SIE,SC,,,https://compras.sc.gov.br/editais/59116,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58962,Contratação para fornecimento de materiais e prestação de serviços de comunicação visual destinados à identificação e sinalização de ambientes da Fundação Escola de Governo – ENA.,,Fundação Escola de Governo - ENA,SC,,,https://compras.sc.gov.br/editais/58962,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59214,"Registro de preços para futura e eventual aquisição de Órteses, Próteses e Materiais Especiais (OPME) em regime de consignação, por Dispensa de Licitação, para atendimentoda demanda da Superintendênci",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/59214,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59187,"Pagamento de pró-labore para a professora Jaqueline Godoy Mesquita, presidente da SBM - Sociedade Brasileira de Matemática, para ministrar uma palestra para professores, alunos e egressos do Profmat/U",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59187,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58872,"Contratação de empresa especializada para o fornecimento de 1.000(mil) camisetas institucionais personalizadas, destinadas à Cerimônia de  Posse e Integração dos Novos Servidores da Secretaria de Esta",,Secretaria de Estado da Educação - SED,SC,,,https://compras.sc.gov.br/editais/58872,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58317,"Aquisição de Divisórias, Vidros, Cortinas e Similares para o CAMPUS I, CERES, CESFI, CEAVI da UDESC",,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58317,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58134,"Aquisição de  Órteses,   Próteses   e   Materiais   Especiais   (OPME), através  de Compra   Direta,  em   regime   de   consignação,   para   suprir   a   demanda   das   Unidades Hospitalares da Sec",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58134,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58133,"Registro de Preços para futura e eventual aquisição de materiais destinados à manutenção de bens imóveis, para a Secretaria de Estado de Administração Prisional e Socioeducativa.",,Secretaria de Estado da Administração - SEA,SC,,,https://compras.sc.gov.br/editais/58133,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59646,Inexigibilidade de licitação para contratação participação da DPESC como parceira institucional na Feira de Exposição do Summit Cidades.,,Defensoria Pública do Estado de Santa Catarina - DPE,SC,,,https://compras.sc.gov.br/editais/59646,NO_GO,0,HIGH,Sem identificação do órgão,
sc-59219,Aquisição de 07 licenças permanente para uso do software Origin 2025 Professional Group License(Permanente) - Individual (direito a instalação em 07 computadores) com um ano de manutenção através de c,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/59219,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58269,"Contratação em caráter de urgência, por dispensa de licitação, dos serviços de acolhimento em residencial terapêutico, no território Catarinense, em cumprimento a Ordem Judicial AUTOS 5027122-45.2025.",,Secretaria de Estado da Saúde - SES,SC,,,https://compras.sc.gov.br/editais/58269,NO_GO,0,HIGH,Sem identificação do órgão,
sc-58117,Contratação de fibra óptica LAN2LAN entre o CCT/UDESC em Joinville e o Datacenter Institucional da UDESC em Florianópolis.,,Fundação Universidade do Estado de Santa Catarina - UDESC,SC,,,https://compras.sc.gov.br/editais/58117,NO_GO,0,HIGH,Sem identificação do órgão,
